driver_trip,Move_Up_this_percent,Move_to_this_percentile
3045_63,-30,0
3045_86,-25,0
3045_97,-25,0
3045_104,-35,0
3045_108,3,0
3045_113,-25,0
3045_138,-25,0
3045_140,-25,0
3045_141,-25,0
3045_143,-25,0
3045_145,75,0
3045_153,-25,0
3045_181,-35,0
3045_186,3,0
3045_190,-30,0
3046_5,10,0
3046_9,-25,0
3046_10,10,0
3046_14,40,0
3046_25,30,0
3046_27,40,0
3046_37,-35,0
3046_44,10,0
3046_55,75,0
3046_56,-35,0
3046_58,-35,0
3046_62,-30,0
3046_81,-25,0
3046_82,3,0
3046_90,3,0
3046_95,-25,0
3046_97,1,0
3046_100,3,0
3046_102,-25,0
3046_107,30,0
3046_113,-25,0
3046_114,1,0
3046_124,-25,0
3046_127,-25,0
3046_130,-30,0
3046_133,3,0
3046_134,40,0
3046_135,-25,0
3046_139,30,0
3046_140,1,0
3046_141,-25,0
3046_146,10,0
3046_150,75,0
3046_151,-35,0
3046_155,1,0
3046_159,-25,0
3046_160,10,0
3046_165,3,0
3046_168,-25,0
3046_175,3,0
3046_178,40,0
3046_185,30,0
3046_193,10,0
3046_199,-35,0
3046_200,-25,0
3047_3,-25,0
3047_7,30,0
3047_26,-25,0
3047_29,-25,0
3047_51,3,0
3047_70,3,0
3047_71,30,0
3047_81,-25,0
3047_82,-25,0
3047_87,10,0
3047_93,-25,0
3047_96,40,0
3047_102,-25,0
3047_103,-25,0
3047_112,-25,0
3047_115,-25,0
3047_124,-25,0
3047_131,-30,0
3047_153,-25,0
3047_158,-30,0
3047_165,-25,0
3048_10,-25,0
3048_22,-30,0
3048_23,3,0
3048_24,3,0
3048_32,75,0
3048_35,40,0
3048_37,-30,0
3048_44,-25,0
3048_46,-25,0
3048_51,40,0
3048_58,3,0
3048_59,3,0
3048_65,75,0
3048_71,-35,0
3048_78,-25,0
3048_79,-25,0
3048_81,-25,0
3048_85,-25,0
3048_94,-30,0
3048_102,-25,0
3048_110,-30,0
3048_119,-25,0
3048_124,3,0
3048_126,75,0
3048_130,75,0
3048_136,-25,0
3048_138,-25,0
3048_140,-25,0
3048_143,3,0
3048_145,-25,0
3048_147,3,0
3048_149,-25,0
3048_152,-25,0
3048_153,75,0
3048_164,-25,0
3048_171,-30,0
3048_177,75,0
3048_179,-25,0
3048_180,-25,0
3048_183,-25,0
3048_193,-30,0
3049_5,-35,0
3049_8,-35,0
3049_16,40,0
3049_17,40,0
3049_24,3,0
3049_26,3,0
3049_31,-35,0
3049_47,-35,0
3049_53,-35,0
3049_61,3,0
3049_64,75,0
3049_68,-30,0
3049_76,3,0
3049_78,-35,0
3049_89,75,0
3049_90,75,0
3049_95,-35,0
3049_101,3,0
3049_105,40,0
3049_112,-25,0
3049_130,-35,0
3049_133,-35,0
3049_135,3,0
3049_138,40,0
3049_154,-35,0
3049_155,-35,0
3049_156,-35,0
3049_163,3,0
3049_167,-25,0
3049_170,40,0
3049_173,-25,0
3049_186,-35,0
3049_195,-25,0
3049_200,3,0
305_6,40,0
305_12,3,0
305_13,-35,0
305_23,-30,0
305_24,-30,0
305_31,-30,0
305_33,-30,0
305_34,40,0
305_36,-25,0
305_53,3,0
305_69,1,0
305_79,-25,0
305_82,3,0
305_94,10,0
305_100,3,0
305_110,-35,0
305_116,1,0
305_118,-25,0
305_128,3,0
305_132,-35,0
305_135,-25,0
305_142,-30,0
305_145,30,0
305_147,3,0
305_151,1,0
305_153,-25,0
305_161,-25,0
305_170,-35,0
305_175,-25,0
305_177,-30,0
305_180,-25,0
305_181,-30,0
305_190,75,0
305_194,-25,0
3050_17,10,0
3050_23,-25,0
3050_36,-35,0
3050_44,3,0
3050_51,3,0
3050_55,-25,0
3050_63,3,0
3050_81,-25,0
3050_85,-35,0
3050_87,-25,0
3050_112,30,0
3050_115,3,0
3050_119,-35,0
3050_121,1,0
3050_132,30,0
3050_138,1,0
3050_157,30,0
3050_163,-30,0
3050_169,3,0
3050_171,-35,0
3050_174,1,0
3050_178,-35,0
3050_180,3,0
3050_181,-25,0
3050_186,-25,0
3050_190,3,0
3051_10,30,0
3051_16,3,0
3051_21,30,0
3051_25,-30,0
3051_28,30,0
3051_29,3,0
3051_30,30,0
3051_43,-35,0
3051_44,3,0
3051_45,1,0
3051_52,75,0
3051_75,40,0
3051_76,-35,0
3051_95,-25,0
3051_96,-25,0
3051_97,-35,0
3051_101,-25,0
3051_102,-30,0
3051_105,-35,0
3051_107,-30,0
3051_115,-30,0
3051_117,-30,0
3051_123,-35,0
3051_127,3,0
3051_133,-25,0
3051_139,-30,0
3051_145,3,0
3051_155,-25,0
3051_164,3,0
3051_166,3,0
3051_171,-25,0
3051_176,-30,0
3051_186,-35,0
3052_3,-25,0
3052_8,-35,0
3052_15,-25,0
3052_18,30,0
3052_19,-25,0
3052_22,-25,0
3052_24,1,0
3052_26,-25,0
3052_34,-35,0
3052_37,-25,0
3052_39,-25,0
3052_41,-25,0
3052_42,-25,0
3052_45,10,0
3052_47,-25,0
3052_48,-25,0
3052_62,-25,0
3052_64,-35,0
3052_66,3,0
3052_69,-25,0
3052_73,-25,0
3052_77,-25,0
3052_79,-25,0
3052_92,30,0
3052_98,-25,0
3052_99,10,0
3052_100,3,0
3052_109,30,0
3052_111,-25,0
3052_123,30,0
3052_125,3,0
3052_127,-25,0
3052_131,40,0
3052_132,-25,0
3052_133,-25,0
3052_138,3,0
3052_142,30,0
3052_154,3,0
3052_159,3,0
3052_160,75,0
3052_161,-25,0
3052_166,10,0
3052_167,-35,0
3052_170,-25,0
3052_176,-25,0
3052_177,-30,0
3052_180,-25,0
3052_184,1,0
3052_186,-25,0
3052_189,-35,0
3052_192,-25,0
3052_195,30,0
3052_197,40,0
3052_200,-35,0
3053_4,3,0
3053_9,10,0
3053_10,-30,0
3053_11,-25,0
3053_12,30,0
3053_15,-25,0
3053_19,-25,0
3053_22,10,0
3053_24,-25,0
3053_25,-25,0
3053_27,-30,0
3053_33,-30,0
3053_38,-25,0
3053_45,3,0
3053_46,75,0
3053_48,40,0
3053_49,-25,0
3053_51,-25,0
3053_58,-25,0
3053_60,-25,0
3053_61,-25,0
3053_62,30,0
3053_64,30,0
3053_65,1,0
3053_69,-30,0
3053_71,-35,0
3053_79,-30,0
3053_81,-25,0
3053_85,1,0
3053_86,-25,0
3053_89,-35,0
3053_96,-25,0
3053_102,-25,0
3053_105,30,0
3053_106,-35,0
3053_110,-25,0
3053_112,40,0
3053_121,10,0
3053_124,1,0
3053_131,-25,0
3053_137,-30,0
3053_138,-45,0
3053_140,-35,0
3053_141,-30,0
3053_144,-30,0
3053_145,-25,0
3053_147,40,0
3053_149,40,0
3053_150,-25,0
3053_151,-25,0
3053_155,-25,0
3053_156,-25,0
3053_163,-25,0
3053_164,-25,0
3053_166,-25,0
3053_167,-25,0
3053_170,-35,0
3053_171,-30,0
3053_173,-35,0
3053_174,30,0
3053_176,-25,0
3053_179,30,0
3053_181,40,0
3053_182,30,0
3053_184,-30,0
3053_189,-35,0
3053_193,-30,0
3053_194,-35,0
3054_4,-25,0
3054_19,-25,0
3054_32,-25,0
3054_34,-25,0
3054_45,3,0
3054_49,1,0
3054_70,40,0
3054_90,-35,0
3054_96,30,0
3054_108,-25,0
3054_111,30,0
3054_115,1,0
3054_119,-30,0
3054_121,-35,0
3054_122,10,0
3054_124,-25,0
3054_126,3,0
3054_129,-35,0
3054_134,10,0
3054_142,-35,0
3054_143,30,0
3054_145,10,0
3054_146,30,0
3054_157,-35,0
3054_165,1,0
3054_166,40,0
3054_188,-35,0
3054_193,-35,0
3054_197,3,0
3054_199,-25,0
3055_2,40,0
3055_9,3,0
3055_11,-25,0
3055_15,-30,0
3055_20,-35,0
3055_24,3,0
3055_25,3,0
3055_28,-30,0
3055_29,-30,0
3055_31,3,0
3055_32,-35,0
3055_36,1,0
3055_40,40,0
3055_43,-25,0
3055_46,-30,0
3055_47,30,0
3055_56,40,0
3055_61,-25,0
3055_63,40,0
3055_66,-25,0
3055_67,75,0
3055_76,30,0
3055_79,-25,0
3055_80,-25,0
3055_81,30,0
3055_82,-35,0
3055_84,40,0
3055_85,40,0
3055_86,-25,0
3055_89,3,0
3055_92,30,0
3055_93,40,0
3055_96,30,0
3055_98,1,0
3055_102,-25,0
3055_104,-25,0
3055_106,30,0
3055_108,3,0
3055_110,30,0
3055_111,75,0
3055_115,-35,0
3055_127,3,0
3055_128,30,0
3055_136,-35,0
3055_137,40,0
3055_146,-25,0
3055_147,30,0
3055_149,-25,0
3055_150,-25,0
3055_153,-25,0
3055_158,1,0
3055_161,-35,0
3055_166,-30,0
3055_169,-25,0
3055_172,-25,0
3055_173,-30,0
3055_174,-25,0
3055_176,1,0
3055_180,-30,0
3055_184,-25,0
3055_187,-25,0
3055_193,1,0
3055_195,-35,0
3055_197,-30,0
3055_198,-30,0
3056_8,40,0
3056_19,-25,0
3056_20,-25,0
3056_23,-25,0
3056_26,-25,0
3056_39,1,0
3056_52,-25,0
3056_54,3,0
3056_68,30,0
3056_72,1,0
3056_82,-30,0
3056_88,-30,0
3056_92,-25,0
3056_109,-25,0
3056_116,-30,0
3056_128,1,0
3056_135,-25,0
3056_137,-25,0
3056_147,-25,0
3056_152,1,0
3056_155,-25,0
3056_156,30,0
3056_171,-25,0
3056_186,-25,0
3056_192,-30,0
3056_193,-35,0
3056_197,3,0
3057_3,-25,0
3057_15,-25,0
3057_26,-25,0
3057_31,3,0
3057_34,-25,0
3057_41,40,0
3057_44,1,0
3057_47,1,0
3057_60,-25,0
3057_78,3,0
3057_79,-25,0
3057_90,3,0
3057_93,-35,0
3057_94,-25,0
3057_108,-30,0
3057_128,3,0
3057_134,30,0
3057_144,-30,0
3057_147,-25,0
3057_177,-25,0
3057_178,40,0
3057_182,-30,0
3057_186,-35,0
3057_191,-30,0
3057_199,-25,0
3057_200,40,0
3058_1,-25,0
3058_12,-25,0
3058_13,1,0
3058_18,-25,0
3058_23,10,0
3058_28,3,0
3058_41,-30,0
3058_48,3,0
3058_55,-25,0
3058_56,30,0
3058_73,-30,0
3058_95,-25,0
3058_97,-25,0
3058_101,-25,0
3058_110,-25,0
3058_120,75,0
3058_129,75,0
3058_134,30,0
3058_145,-25,0
3058_147,-25,0
3058_148,-35,0
3058_153,-25,0
3058_161,-25,0
3058_162,40,0
3058_168,75,0
3058_194,-25,0
3058_196,75,0
306_3,-35,0
306_34,3,0
306_52,-30,0
306_71,-45,0
306_72,3,0
306_82,3,0
306_85,-25,0
306_95,3,0
306_104,3,0
306_115,-25,0
306_121,-35,0
306_128,30,0
306_134,-35,0
306_143,3,0
306_147,-25,0
306_158,30,0
306_160,3,0
306_162,-35,0
306_174,-30,0
306_179,-25,0
306_184,-35,0
306_189,-25,0
3061_14,-25,0
3061_15,-30,0
3061_19,30,0
3061_21,-30,0
3061_24,30,0
3061_30,-30,0
3061_40,1,0
3061_41,-25,0
3061_43,1,0
3061_44,10,0
3061_45,30,0
3061_58,-25,0
3061_67,40,0
3061_69,-25,0
3061_73,-25,0
3061_80,-25,0
3061_81,-25,0
3061_88,75,0
3061_90,75,0
3061_98,-25,0
3061_103,-30,0
3061_106,-25,0
3061_107,-25,0
3061_108,40,0
3061_124,30,0
3061_136,30,0
3061_139,40,0
3061_164,10,0
3061_167,-30,0
3061_170,-30,0
3061_173,-25,0
3061_178,-25,0
3061_180,3,0
3061_185,30,0
3061_197,-30,0
3061_198,40,0
3063_1,30,0
3063_3,3,0
3063_4,-30,0
3063_21,3,0
3063_24,-25,0
3063_26,-25,0
3063_31,-30,0
3063_37,-30,0
3063_40,3,0
3063_41,3,0
3063_44,-30,0
3063_46,-25,0
3063_52,-35,0
3063_55,-25,0
3063_60,-30,0
3063_69,-35,0
3063_83,-25,0
3063_91,-30,0
3063_93,-25,0
3063_101,-30,0
3063_104,-25,0
3063_106,-35,0
3063_109,-25,0
3063_112,-25,0
3063_113,3,0
3063_116,-25,0
3063_120,-30,0
3063_121,-25,0
3063_130,-30,0
3063_135,1,0
3063_144,-30,0
3063_146,-25,0
3063_148,-30,0
3063_150,-25,0
3063_153,-30,0
3063_155,3,0
3063_159,-30,0
3063_161,1,0
3063_169,-30,0
3063_170,-25,0
3063_175,-30,0
3063_182,-25,0
3063_187,10,0
3063_191,-25,0
3063_193,-30,0
3063_194,-25,0
3063_196,-25,0
3064_2,-30,0
3064_5,30,0
3064_18,-25,0
3064_31,-25,0
3064_37,-25,0
3064_42,-35,0
3064_44,-25,0
3064_46,3,0
3064_48,-25,0
3064_51,3,0
3064_55,1,0
3064_56,-25,0
3064_59,-35,0
3064_61,3,0
3064_68,-25,0
3064_74,30,0
3064_76,1,0
3064_82,30,0
3064_83,-35,0
3064_93,-25,0
3064_95,30,0
3064_96,-25,0
3064_99,30,0
3064_101,30,0
3064_105,-25,0
3064_113,40,0
3064_114,-25,0
3064_131,-25,0
3064_135,30,0
3064_136,-25,0
3064_140,30,0
3064_141,3,0
3064_153,-25,0
3064_156,3,0
3064_172,-25,0
3064_177,-25,0
3064_178,-25,0
3064_180,3,0
3064_190,75,0
3064_191,30,0
3064_192,3,0
3064_196,1,0
3064_198,-35,0
3066_1,-35,0
3066_2,30,0
3066_5,-30,0
3066_15,-35,0
3066_17,10,0
3066_20,-35,0
3066_25,-35,0
3066_33,3,0
3066_34,40,0
3066_43,-25,0
3066_56,-25,0
3066_58,-25,0
3066_60,10,0
3066_75,1,0
3066_86,3,0
3066_90,3,0
3066_94,10,0
3066_97,40,0
3066_98,1,0
3066_106,75,0
3066_107,-25,0
3066_108,30,0
3066_113,-35,0
3066_117,75,0
3066_119,-35,0
3066_121,75,0
3066_131,-25,0
3066_133,1,0
3066_140,-25,0
3066_149,-35,0
3066_152,-35,0
3066_154,-25,0
3066_155,75,0
3066_156,3,0
3066_167,-25,0
3066_170,30,0
3066_185,3,0
3066_199,-25,0
3067_2,3,0
3067_16,3,0
3067_25,-25,0
3067_26,-25,0
3067_39,-25,0
3067_41,-35,0
3067_50,-30,0
3067_59,-25,0
3067_67,-25,0
3067_68,3,0
3067_69,-30,0
3067_70,10,0
3067_75,30,0
3067_76,3,0
3067_82,-25,0
3067_85,-25,0
3067_87,-25,0
3067_94,30,0
3067_95,3,0
3067_100,30,0
3067_111,-25,0
3067_117,3,0
3067_122,30,0
3067_145,-25,0
3067_150,3,0
3067_167,-25,0
3067_178,-30,0
3067_181,-25,0
3067_187,10,0
3067_191,3,0
3067_195,-25,0
3068_5,3,0
3068_9,10,0
3068_17,-35,0
3068_18,3,0
3068_19,30,0
3068_33,10,0
3068_42,30,0
3068_44,3,0
3068_47,-30,0
3068_48,-35,0
3068_52,-30,0
3068_53,-30,0
3068_54,-30,0
3068_61,-35,0
3068_63,-25,0
3068_77,-25,0
3068_78,-30,0
3068_81,-25,0
3068_86,-35,0
3068_88,-25,0
3068_89,-25,0
3068_96,3,0
3068_98,-35,0
3068_102,-30,0
3068_103,30,0
3068_109,-25,0
3068_111,-35,0
3068_113,-35,0
3068_116,-35,0
3068_119,-25,0
3068_125,-35,0
3068_130,-25,0
3068_144,3,0
3068_145,-35,0
3068_148,-35,0
3068_152,-25,0
3068_156,-30,0
3068_161,-30,0
3068_163,-35,0
3068_170,-30,0
3068_172,-45,0
3068_179,75,0
3068_181,10,0
3068_193,-35,0
3068_196,3,0
3069_6,-25,0
3069_8,3,0
3069_26,10,0
3069_29,10,0
3069_31,-25,0
3069_37,-25,0
3069_38,-25,0
3069_51,1,0
3069_57,-25,0
3069_60,30,0
3069_65,40,0
3069_67,3,0
3069_70,30,0
3069_71,-25,0
3069_73,-25,0
3069_80,30,0
3069_82,3,0
3069_84,-25,0
3069_94,-30,0
3069_99,3,0
3069_101,-25,0
3069_105,-25,0
3069_106,30,0
3069_109,40,0
3069_117,3,0
3069_118,-25,0
3069_124,-25,0
3069_125,30,0
3069_128,-25,0
3069_131,10,0
3069_143,40,0
3069_145,1,0
3069_151,-30,0
3069_153,-25,0
3069_161,1,0
3069_170,3,0
3069_171,-25,0
3069_173,1,0
3069_179,-25,0
3069_180,75,0
3069_190,-25,0
3069_199,30,0
3069_200,75,0
307_1,-25,0
307_6,30,0
307_8,-25,0
307_30,3,0
307_34,-35,0
307_36,-25,0
307_42,-35,0
307_53,-25,0
307_57,-35,0
307_60,30,0
307_62,-35,0
307_72,10,0
307_77,3,0
307_87,-25,0
307_89,-25,0
307_103,10,0
307_110,-25,0
307_117,-25,0
307_127,-35,0
307_131,-30,0
307_132,-35,0
307_140,75,0
307_141,-35,0
307_144,-25,0
307_146,75,0
307_150,3,0
307_152,-25,0
307_158,-25,0
307_161,1,0
307_163,-25,0
307_168,-35,0
307_184,-35,0
307_191,-45,0
307_193,-25,0
3070_4,-25,0
3070_10,-25,0
3070_11,75,0
3070_13,1,0
3070_17,10,0
3070_26,-25,0
3070_35,3,0
3070_58,10,0
3070_77,-25,0
3070_85,-25,0
3070_89,3,0
3070_104,75,0
3070_112,-25,0
3070_115,3,0
3070_120,-25,0
3070_122,-25,0
3070_127,-25,0
3070_128,30,0
3070_130,1,0
3070_132,1,0
3070_152,-25,0
3070_153,3,0
3070_154,3,0
3070_156,75,0
3070_161,3,0
3070_168,30,0
3070_170,30,0
3070_177,-25,0
3070_179,-25,0
3070_182,3,0
3070_187,-25,0
3070_196,3,0
3070_199,-35,0
3071_2,-25,0
3071_4,-25,0
3071_6,-30,0
3071_31,-25,0
3071_34,-25,0
3071_39,-25,0
3071_43,-25,0
3071_45,-25,0
3071_51,-35,0
3071_58,10,0
3071_71,3,0
3071_72,-25,0
3071_73,-25,0
3071_74,-25,0
3071_98,-30,0
3071_106,-25,0
3071_111,-30,0
3071_128,-25,0
3071_130,-25,0
3071_134,-25,0
3071_138,30,0
3071_149,-30,0
3071_152,-30,0
3071_155,40,0
3071_165,-25,0
3071_174,3,0
3071_178,75,0
3071_185,-30,0
3073_6,3,0
3073_8,3,0
3073_12,-30,0
3073_17,-25,0
3073_30,-35,0
3073_43,-25,0
3073_54,40,0
3073_63,-25,0
3073_75,3,0
3073_77,-25,0
3073_78,-25,0
3073_79,30,0
3073_85,-35,0
3073_88,-30,0
3073_96,-25,0
3073_103,-25,0
3073_105,-25,0
3073_108,3,0
3073_115,-25,0
3073_139,-30,0
3073_165,-35,0
3073_172,-35,0
3073_178,3,0
3073_187,-35,0
3073_193,-35,0
3074_5,3,0
3074_16,-35,0
3074_21,-25,0
3074_23,-35,0
3074_25,-25,0
3074_28,-25,0
3074_32,-25,0
3074_33,-35,0
3074_41,3,0
3074_42,-25,0
3074_51,-25,0
3074_53,-25,0
3074_54,30,0
3074_64,30,0
3074_67,-25,0
3074_77,30,0
3074_80,-35,0
3074_84,-25,0
3074_87,-25,0
3074_88,30,0
3074_92,-25,0
3074_94,3,0
3074_101,-25,0
3074_103,-25,0
3074_108,3,0
3074_111,3,0
3074_116,-25,0
3074_124,-25,0
3074_125,-25,0
3074_145,-25,0
3074_156,3,0
3074_166,30,0
3074_176,-25,0
3074_191,30,0
3074_194,-25,0
3075_1,75,0
3075_2,3,0
3075_3,-25,0
3075_5,40,0
3075_6,-35,0
3075_9,-25,0
3075_18,75,0
3075_19,-30,0
3075_29,-35,0
3075_37,-45,0
3075_40,40,0
3075_42,75,0
3075_46,-25,0
3075_48,-35,0
3075_49,-35,0
3075_51,40,0
3075_54,3,0
3075_58,-25,0
3075_62,40,0
3075_65,-25,0
3075_69,-35,0
3075_72,-25,0
3075_83,75,0
3075_85,-25,0
3075_99,40,0
3075_102,1,0
3075_112,-30,0
3075_114,10,0
3075_117,40,0
3075_118,40,0
3075_120,40,0
3075_121,75,0
3075_130,-25,0
3075_132,30,0
3075_133,1,0
3075_136,-25,0
3075_137,10,0
3075_143,10,0
3075_148,1,0
3075_155,-35,0
3075_159,30,0
3075_164,-30,0
3075_166,-35,0
3075_176,-25,0
3075_179,-25,0
3075_180,10,0
3075_183,30,0
3075_185,-35,0
3075_187,-25,0
3075_188,30,0
3075_192,-25,0
3075_198,3,0
3075_199,-25,0
3075_200,-25,0
3077_7,-25,0
3077_28,-25,0
3077_42,-25,0
3077_43,3,0
3077_45,-25,0
3077_48,3,0
3077_50,3,0
3077_62,-25,0
3077_79,1,0
3077_90,3,0
3077_106,-25,0
3077_110,-25,0
3077_112,-25,0
3077_122,-25,0
3077_137,3,0
3077_148,-30,0
3077_154,3,0
3077_177,1,0
3077_189,-25,0
3079_12,-35,0
3079_20,-35,0
3079_21,-25,0
3079_22,75,0
3079_28,-25,0
3079_30,-35,0
3079_31,-35,0
3079_32,-25,0
3079_34,-25,0
3079_37,-25,0
3079_42,-30,0
3079_43,-35,0
3079_47,-45,0
3079_49,-25,0
3079_67,75,0
3079_68,-25,0
3079_79,-25,0
3079_83,75,0
3079_87,-30,0
3079_97,30,0
3079_100,40,0
3079_102,-30,0
3079_104,-35,0
3079_113,-35,0
3079_116,-35,0
3079_123,-25,0
3079_127,-25,0
3079_128,-25,0
3079_130,-35,0
3079_133,75,0
3079_135,10,0
3079_136,-30,0
3079_142,-25,0
3079_143,-25,0
3079_151,30,0
3079_153,-35,0
3079_163,-25,0
3079_165,-25,0
3079_166,-30,0
3079_169,-25,0
3079_173,-35,0
3079_175,-30,0
3079_182,-25,0
3079_185,30,0
3079_187,-25,0
3079_189,30,0
3079_190,1,0
3079_194,-25,0
3079_199,30,0
308_4,-30,0
308_5,3,0
308_11,-30,0
308_13,-25,0
308_16,75,0
308_18,-25,0
308_23,-25,0
308_29,-25,0
308_34,-35,0
308_37,10,0
308_40,-35,0
308_43,40,0
308_45,10,0
308_48,10,0
308_49,-30,0
308_54,10,0
308_56,-25,0
308_62,-25,0
308_69,3,0
308_71,-35,0
308_80,-25,0
308_83,-25,0
308_91,-25,0
308_93,1,0
308_98,10,0
308_101,-25,0
308_102,10,0
308_106,-25,0
308_107,-25,0
308_108,10,0
308_109,-25,0
308_111,-35,0
308_114,-25,0
308_115,-30,0
308_116,-30,0
308_129,-30,0
308_132,-35,0
308_133,3,0
308_138,-25,0
308_145,-35,0
308_147,3,0
308_152,-25,0
308_154,-25,0
308_162,-25,0
308_166,75,0
308_171,-25,0
308_172,75,0
308_175,-30,0
308_193,-35,0
308_198,-30,0
3080_4,-25,0
3080_6,30,0
3080_8,-30,0
3080_17,-25,0
3080_23,3,0
3080_24,3,0
3080_29,3,0
3080_31,-30,0
3080_36,3,0
3080_37,-25,0
3080_41,-35,0
3080_49,3,0
3080_50,3,0
3080_56,-25,0
3080_81,-35,0
3080_86,-25,0
3080_89,-25,0
3080_93,3,0
3080_98,-35,0
3080_101,-25,0
3080_102,-25,0
3080_105,-25,0
3080_108,-25,0
3080_112,-30,0
3080_113,-30,0
3080_115,-35,0
3080_125,-25,0
3080_133,3,0
3080_134,-25,0
3080_138,-25,0
3080_143,-30,0
3080_149,-25,0
3080_152,3,0
3080_155,3,0
3080_157,-35,0
3080_161,-25,0
3080_162,10,0
3080_165,-25,0
3080_166,75,0
3080_171,-25,0
3080_188,-25,0
3080_192,-25,0
3080_194,75,0
3080_196,-25,0
3080_200,10,0
3082_4,10,0
3082_5,30,0
3082_9,75,0
3082_16,3,0
3082_17,-30,0
3082_19,-25,0
3082_35,-30,0
3082_40,30,0
3082_42,40,0
3082_65,1,0
3082_67,3,0
3082_69,40,0
3082_72,10,0
3082_73,-25,0
3082_75,-25,0
3082_76,10,0
3082_78,-35,0
3082_79,-30,0
3082_80,-35,0
3082_83,-35,0
3082_89,-25,0
3082_95,-35,0
3082_100,-30,0
3082_107,-30,0
3082_108,10,0
3082_112,-35,0
3082_123,40,0
3082_133,-35,0
3082_135,-30,0
3082_137,-25,0
3082_147,-30,0
3082_148,40,0
3082_153,-35,0
3082_154,-25,0
3082_156,-25,0
3082_163,-25,0
3082_166,3,0
3082_170,-25,0
3082_171,-25,0
3082_173,-30,0
3082_174,-35,0
3082_176,-25,0
3082_180,-25,0
3082_189,-25,0
3082_196,-25,0
3082_198,75,0
3082_200,-25,0
3083_3,-25,0
3083_4,-25,0
3083_9,-25,0
3083_11,75,0
3083_17,-25,0
3083_18,-30,0
3083_25,-25,0
3083_35,-25,0
3083_39,30,0
3083_40,75,0
3083_41,-30,0
3083_43,10,0
3083_44,-25,0
3083_52,-25,0
3083_66,10,0
3083_69,-25,0
3083_81,-25,0
3083_90,30,0
3083_97,1,0
3083_112,3,0
3083_114,3,0
3083_118,40,0
3083_120,-35,0
3083_124,3,0
3083_128,-25,0
3083_131,-25,0
3083_132,-30,0
3083_136,-25,0
3083_137,-25,0
3083_138,-25,0
3083_140,-25,0
3083_141,-25,0
3083_146,1,0
3083_149,-25,0
3083_151,1,0
3083_154,-25,0
3083_159,3,0
3083_161,-25,0
3083_174,-25,0
3083_181,-25,0
3083_185,-25,0
3083_186,-25,0
3083_187,-35,0
3083_193,75,0
3084_5,-35,0
3084_7,1,0
3084_9,40,0
3084_11,3,0
3084_18,75,0
3084_21,-25,0
3084_26,1,0
3084_30,-30,0
3084_31,-25,0
3084_34,-25,0
3084_36,-25,0
3084_37,-30,0
3084_43,-25,0
3084_44,40,0
3084_45,-35,0
3084_46,30,0
3084_47,40,0
3084_54,3,0
3084_61,-35,0
3084_62,75,0
3084_74,-25,0
3084_83,-35,0
3084_88,40,0
3084_89,3,0
3084_100,-25,0
3084_101,-25,0
3084_102,-25,0
3084_104,-25,0
3084_111,1,0
3084_112,-25,0
3084_117,3,0
3084_121,10,0
3084_125,-25,0
3084_127,-25,0
3084_129,-35,0
3084_130,30,0
3084_132,-25,0
3084_137,75,0
3084_141,75,0
3084_148,3,0
3084_157,30,0
3084_160,-30,0
3084_161,-25,0
3084_162,-25,0
3084_165,75,0
3084_169,40,0
3084_171,-35,0
3084_175,75,0
3084_176,-25,0
3084_179,-25,0
3084_185,-25,0
3084_187,75,0
3084_188,-35,0
3084_200,-25,0
3085_3,-30,0
3085_4,10,0
3085_11,3,0
3085_23,-25,0
3085_25,1,0
3085_26,40,0
3085_29,-35,0
3085_30,-35,0
3085_38,-25,0
3085_43,3,0
3085_48,-25,0
3085_50,-45,0
3085_53,30,0
3085_58,10,0
3085_70,-35,0
3085_77,-25,0
3085_88,10,0
3085_102,30,0
3085_103,-25,0
3085_111,-25,0
3085_114,-25,0
3085_117,40,0
3085_130,30,0
3085_134,-25,0
3085_137,-25,0
3085_143,-25,0
3085_144,30,0
3085_155,-35,0
3085_160,-25,0
3085_162,10,0
3085_166,-25,0
3085_173,-25,0
3085_180,3,0
3085_185,-25,0
3085_188,30,0
3085_190,-25,0
3085_194,-25,0
3085_197,-35,0
3086_22,-25,0
3086_28,-25,0
3086_30,3,0
3086_33,-25,0
3086_42,1,0
3086_62,10,0
3086_63,-25,0
3086_70,10,0
3086_72,-25,0
3086_75,-25,0
3086_86,-35,0
3086_87,-25,0
3086_97,-30,0
3086_106,-25,0
3086_108,-35,0
3086_109,75,0
3086_116,-25,0
3086_123,-25,0
3086_130,-25,0
3086_149,-25,0
3086_154,30,0
3086_157,3,0
3086_174,30,0
3086_178,3,0
3086_180,-30,0
3086_187,3,0
3086_191,1,0
3087_6,-30,0
3087_8,3,0
3087_18,-25,0
3087_22,1,0
3087_23,30,0
3087_35,-25,0
3087_42,-25,0
3087_45,-25,0
3087_55,-35,0
3087_58,-30,0
3087_70,1,0
3087_73,-25,0
3087_86,10,0
3087_91,3,0
3087_104,40,0
3087_107,1,0
3087_109,-25,0
3087_110,1,0
3087_113,-25,0
3087_114,-30,0
3087_118,-25,0
3087_120,-35,0
3087_136,10,0
3087_137,-25,0
3087_139,-25,0
3087_148,-25,0
3087_151,-30,0
3087_154,-35,0
3087_155,3,0
3087_159,40,0
3087_160,-25,0
3087_164,-25,0
3087_165,-25,0
3087_167,-25,0
3087_171,40,0
3087_175,-25,0
